customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,vital_stages
3181,18,female,handbag,accessories,88,montana,l,turquoise,fall,3.8,no,standard,no,no,46,paypal,weekly,adolescente
3182,31,female,jacket,outerwear,51,montana,m,charcoal,summer,4.4,no,free shipping,no,no,27,paypal,quarterly,adulto
3183,50,female,sunglasses,accessories,97,georgia,l,green,fall,3.6,no,free shipping,no,no,4,credit card,annually,adulto
3184,50,female,sneakers,footwear,56,mississippi,m,green,winter,3.5,no,standard,no,no,14,cash,quarterly,adulto
3185,61,female,sweater,clothing,53,hawaii,l,green,spring,4.2,no,2-day shipping,no,no,30,venmo,quarterly,tercera_edad
3186,52,female,skirt,clothing,71,ohio,l,gold,fall,4.7,no,express,no,no,6,paypal,annually,adulto
3187,38,female,jewelry,accessories,93,virginia,s,cyan,winter,4.8,no,store pickup,no,no,43,venmo,annually,adulto
3188,67,female,blouse,clothing,72,texas,l,indigo,winter,3.2,no,free shipping,no,no,28,debit card,weekly,tercera_edad
3189,42,female,blouse,clothing,59,vermont,m,lavender,winter,3.5,no,standard,no,no,39,bank transfer,monthly,adulto
3190,25,female,boots,footwear,87,kansas,m,beige,summer,4.2,no,store pickup,no,no,30,paypal,bi-weekly,adulto
3191,41,female,jeans,clothing,78,california,s,purple,fall,3.4,no,free shipping,no,no,5,credit card,bi-weekly,adulto
3192,62,female,hoodie,clothing,68,mississippi,xl,maroon,winter,4.7,no,store pickup,no,no,42,credit card,quarterly,tercera_edad
3193,19,female,sweater,clothing,76,iowa,s,maroon,fall,3.0,no,free shipping,no,no,20,cash,bi-weekly,adolescente
3194,63,female,gloves,accessories,99,virginia,l,teal,winter,4.0,no,express,no,no,35,credit card,bi-weekly,tercera_edad
3195,43,female,sneakers,footwear,52,maryland,l,gold,summer,4.6,no,standard,no,no,10,credit card,bi-weekly,adulto
3196,68,female,sunglasses,accessories,58,missouri,s,red,spring,4.9,no,next day air,no,no,36,credit card,quarterly,tercera_edad
3197,24,female,belt,accessories,59,wisconsin,l,maroon,winter,2.8,no,express,no,no,21,debit card,bi-weekly,adulto
3198,27,female,sweater,clothing,71,maine,m,teal,spring,3.2,no,free shipping,no,no,29,credit card,quarterly,adulto
3199,61,female,gloves,accessories,94,pennsylvania,l,peach,winter,2.8,no,free shipping,no,no,39,debit card,weekly,tercera_edad
3200,59,female,handbag,accessories,40,maine,xl,pink,winter,4.2,no,express,no,no,16,paypal,monthly,adulto
3201,67,female,socks,clothing,24,missouri,l,black,spring,4.8,no,free shipping,no,no,32,credit card,monthly,tercera_edad
3202,46,female,pants,clothing,38,vermont,s,indigo,fall,2.8,no,2-day shipping,no,no,34,cash,monthly,adulto
3203,65,female,scarf,accessories,37,wisconsin,l,green,fall,4.5,no,standard,no,no,38,venmo,annually,tercera_edad
3204,63,female,coat,outerwear,29,new jersey,l,teal,spring,4.1,no,express,no,no,14,venmo,annually,tercera_edad
3205,57,female,jacket,outerwear,92,new mexico,xl,lavender,fall,4.3,no,free shipping,no,no,23,debit card,bi-weekly,adulto
3206,40,female,hoodie,clothing,24,colorado,xl,magenta,fall,4.4,no,2-day shipping,no,no,50,bank transfer,quarterly,adulto
3207,36,female,boots,footwear,52,california,m,brown,winter,3.0,no,free shipping,no,no,49,paypal,monthly,adulto
3208,67,female,socks,clothing,29,arizona,xl,beige,summer,2.7,no,next day air,no,no,14,paypal,annually,tercera_edad
3209,61,female,jewelry,accessories,30,indiana,l,indigo,winter,3.3,no,2-day shipping,no,no,42,paypal,weekly,tercera_edad
3210,64,female,shoes,footwear,31,arkansas,l,peach,fall,4.3,no,standard,no,no,39,debit card,annually,tercera_edad
3211,30,female,socks,clothing,67,nevada,m,magenta,summer,2.9,no,express,no,no,43,venmo,bi-weekly,adulto
3212,53,female,pants,clothing,65,rhode island,l,turquoise,winter,4.9,no,standard,no,no,12,cash,monthly,adulto
3213,27,female,sneakers,footwear,22,wyoming,m,indigo,winter,3.6,no,2-day shipping,no,no,21,debit card,weekly,adulto
3214,27,female,sunglasses,accessories,56,texas,m,brown,winter,3.3,no,standard,no,no,33,credit card,monthly,adulto
3215,53,female,skirt,clothing,78,washington,m,yellow,spring,3.1,no,free shipping,no,no,6,debit card,annually,adulto
3216,34,female,coat,outerwear,90,rhode island,m,magenta,summer,2.7,no,free shipping,no,no,10,paypal,quarterly,adulto
3217,39,female,hoodie,clothing,85,illinois,s,olive,winter,3.4,no,next day air,no,no,18,cash,weekly,adulto
3218,44,female,sunglasses,accessories,58,oregon,m,silver,fall,3.4,no,express,no,no,46,venmo,weekly,adulto
3219,37,female,skirt,clothing,34,florida,m,teal,fall,3.9,no,express,no,no,49,paypal,monthly,adulto
3220,57,female,coat,outerwear,40,kansas,l,white,summer,3.5,no,2-day shipping,no,no,39,credit card,weekly,adulto
3221,38,female,handbag,accessories,29,north dakota,m,blue,fall,4.1,no,free shipping,no,no,16,cash,monthly,adulto
3222,21,female,t-shirt,clothing,76,new hampshire,m,yellow,winter,3.2,no,standard,no,no,28,cash,annually,adulto
3223,45,female,sunglasses,accessories,84,texas,s,maroon,fall,4.6,no,store pickup,no,no,22,paypal,quarterly,adulto
3224,68,female,shirt,clothing,65,montana,s,gray,spring,3.9,no,standard,no,no,36,venmo,bi-weekly,tercera_edad
3225,37,female,hoodie,clothing,80,delaware,l,indigo,winter,2.7,no,free shipping,no,no,18,paypal,monthly,adulto
3226,53,female,blouse,clothing,98,new hampshire,m,pink,fall,3.0,no,store pickup,no,no,31,credit card,weekly,adulto
3227,57,female,sneakers,footwear,71,minnesota,xl,beige,spring,3.3,no,next day air,no,no,38,bank transfer,bi-weekly,adulto
3228,28,female,scarf,accessories,69,alaska,xl,white,fall,2.7,no,free shipping,no,no,42,debit card,quarterly,adulto
3229,37,female,jewelry,accessories,95,connecticut,m,yellow,spring,4.6,no,2-day shipping,no,no,27,paypal,annually,adulto
3230,54,female,pants,clothing,67,connecticut,m,teal,fall,2.7,no,express,no,no,24,cash,monthly,adulto
3231,49,female,sneakers,footwear,49,kansas,m,olive,summer,2.5,no,next day air,no,no,38,debit card,annually,adulto
3232,62,female,shoes,footwear,97,nevada,m,maroon,winter,4.4,no,free shipping,no,no,9,credit card,annually,tercera_edad
3233,45,female,t-shirt,clothing,34,massachusetts,m,white,spring,4.0,no,next day air,no,no,19,bank transfer,monthly,adulto
3234,45,female,belt,accessories,74,indiana,m,lavender,fall,3.8,no,express,no,no,11,debit card,bi-weekly,adulto
3235,49,female,jewelry,accessories,96,washington,m,black,winter,2.5,no,2-day shipping,no,no,16,debit card,quarterly,adulto
3236,27,female,belt,accessories,68,kansas,m,green,summer,4.0,no,free shipping,no,no,18,venmo,monthly,adulto
3237,63,female,belt,accessories,84,south carolina,l,olive,fall,4.1,no,next day air,no,no,8,cash,monthly,tercera_edad
3238,61,female,t-shirt,clothing,57,vermont,m,gray,summer,2.8,no,express,no,no,4,cash,weekly,tercera_edad
3239,25,female,sneakers,footwear,84,wyoming,xl,teal,fall,3.4,no,2-day shipping,no,no,37,cash,quarterly,adulto
3240,33,female,sunglasses,accessories,32,colorado,m,charcoal,fall,2.7,no,2-day shipping,no,no,30,cash,monthly,adulto
3241,56,female,sandals,footwear,37,west virginia,m,violet,fall,3.8,no,2-day shipping,no,no,37,bank transfer,monthly,adulto
3242,50,female,handbag,accessories,58,connecticut,m,lavender,summer,4.4,no,store pickup,no,no,30,paypal,quarterly,adulto
3243,45,female,socks,clothing,74,oregon,s,beige,fall,2.8,no,express,no,no,17,venmo,weekly,adulto
3244,45,female,hoodie,clothing,99,idaho,l,black,summer,5.0,no,store pickup,no,no,11,bank transfer,quarterly,adulto
3245,65,female,sweater,clothing,81,arkansas,m,black,fall,4.7,no,express,no,no,42,credit card,annually,tercera_edad
3246,63,female,pants,clothing,76,kansas,m,purple,fall,3.2,no,next day air,no,no,20,cash,weekly,tercera_edad
3247,70,female,sneakers,footwear,98,michigan,m,magenta,summer,2.9,no,store pickup,no,no,37,cash,monthly,tercera_edad
3248,53,female,gloves,accessories,91,arkansas,m,teal,summer,3.7,no,express,no,no,12,paypal,bi-weekly,adulto
3249,22,female,t-shirt,clothing,79,pennsylvania,s,teal,summer,4.2,no,free shipping,no,no,41,bank transfer,quarterly,adulto
3250,26,female,backpack,accessories,83,virginia,m,pink,summer,3.4,no,express,no,no,32,credit card,quarterly,adulto
3251,23,female,coat,outerwear,90,minnesota,m,teal,spring,2.9,no,2-day shipping,no,no,15,venmo,weekly,adulto
3252,25,female,coat,outerwear,20,nevada,m,gold,winter,3.7,no,standard,no,no,39,venmo,quarterly,adulto
3253,69,female,sandals,footwear,21,montana,l,brown,spring,2.7,no,store pickup,no,no,48,credit card,bi-weekly,tercera_edad
3254,36,female,backpack,accessories,60,nebraska,m,brown,fall,3.2,no,2-day shipping,no,no,8,venmo,bi-weekly,adulto
3255,21,female,sweater,clothing,31,indiana,s,magenta,winter,4.9,no,store pickup,no,no,11,bank transfer,quarterly,adulto
3256,57,female,shorts,clothing,40,new jersey,m,black,fall,2.8,no,next day air,no,no,36,bank transfer,monthly,adulto
3257,60,female,sunglasses,accessories,26,wisconsin,l,teal,winter,4.7,no,free shipping,no,no,50,venmo,quarterly,tercera_edad
3258,44,female,shirt,clothing,98,minnesota,m,brown,fall,3.3,no,express,no,no,39,venmo,quarterly,adulto
3259,31,female,shoes,footwear,51,new jersey,m,magenta,spring,4.3,no,express,no,no,11,credit card,bi-weekly,adulto
3260,57,female,hat,accessories,95,oklahoma,xl,indigo,fall,3.7,no,2-day shipping,no,no,5,debit card,quarterly,adulto
3261,39,female,scarf,accessories,36,wisconsin,m,violet,summer,4.5,no,2-day shipping,no,no,7,credit card,annually,adulto
3262,48,female,belt,accessories,52,rhode island,l,cyan,winter,3.4,no,store pickup,no,no,50,debit card,weekly,adulto
3263,42,female,t-shirt,clothing,35,indiana,m,violet,spring,2.7,no,standard,no,no,21,cash,quarterly,adulto
3264,56,female,shorts,clothing,68,vermont,s,black,fall,4.4,no,express,no,no,31,debit card,bi-weekly,adulto
3265,28,female,pants,clothing,50,maine,s,charcoal,winter,4.0,no,express,no,no,39,cash,bi-weekly,adulto
3266,40,female,sunglasses,accessories,100,alabama,m,white,winter,3.2,no,express,no,no,28,credit card,bi-weekly,adulto
3267,49,female,coat,outerwear,74,alabama,s,gray,winter,4.2,no,next day air,no,no,33,bank transfer,weekly,adulto
3268,37,female,hoodie,clothing,45,idaho,l,pink,winter,3.0,no,store pickup,no,no,42,credit card,quarterly,adulto
3269,22,female,dress,clothing,97,arkansas,m,cyan,fall,2.8,no,free shipping,no,no,5,bank transfer,quarterly,adulto
3270,27,female,blouse,clothing,60,ohio,m,blue,winter,4.9,no,express,no,no,25,cash,monthly,adulto
3271,59,female,socks,clothing,25,illinois,m,indigo,winter,4.7,no,express,no,no,48,paypal,annually,adulto
3272,35,female,socks,clothing,55,nevada,xl,magenta,spring,4.4,no,standard,no,no,30,credit card,weekly,adulto
3273,58,female,shoes,footwear,99,texas,m,lavender,winter,3.1,no,next day air,no,no,34,paypal,quarterly,adulto
3274,58,female,belt,accessories,45,nevada,s,orange,summer,2.6,no,free shipping,no,no,34,paypal,quarterly,adulto
3275,46,female,sweater,clothing,20,oklahoma,m,cyan,spring,3.9,no,store pickup,no,no,14,cash,bi-weekly,adulto
3276,43,female,pants,clothing,88,alabama,xl,green,summer,2.6,no,2-day shipping,no,no,2,debit card,weekly,adulto
3277,39,female,scarf,accessories,99,south dakota,m,white,summer,4.0,no,store pickup,no,no,41,paypal,quarterly,adulto
3278,59,female,skirt,clothing,86,texas,m,blue,spring,4.9,no,store pickup,no,no,3,credit card,monthly,adulto
3279,59,female,dress,clothing,70,montana,m,black,summer,3.3,no,2-day shipping,no,no,18,bank transfer,weekly,adulto
3280,59,female,hat,accessories,50,wyoming,s,red,fall,3.0,no,express,no,no,1,debit card,bi-weekly,adulto
3281,45,female,handbag,accessories,57,new york,l,red,winter,2.7,no,next day air,no,no,5,paypal,monthly,adulto
3282,27,female,pants,clothing,69,oregon,l,gold,winter,3.1,no,free shipping,no,no,41,bank transfer,annually,adulto
3283,24,female,t-shirt,clothing,94,california,m,red,fall,4.8,no,next day air,no,no,5,credit card,monthly,adulto
3284,47,female,jacket,outerwear,24,north carolina,l,purple,spring,2.9,no,express,no,no,10,debit card,quarterly,adulto
3285,70,female,scarf,accessories,79,kentucky,l,white,spring,4.5,no,2-day shipping,no,no,20,venmo,annually,tercera_edad
3286,58,female,hat,accessories,31,hawaii,xl,magenta,fall,4.6,no,free shipping,no,no,11,cash,weekly,adulto
3287,45,female,jacket,outerwear,67,illinois,l,pink,winter,5.0,no,express,no,no,4,venmo,bi-weekly,adulto
3288,24,female,skirt,clothing,63,west virginia,l,black,spring,4.3,no,2-day shipping,no,no,38,credit card,weekly,adulto
3289,67,female,handbag,accessories,61,south carolina,xl,white,spring,4.9,no,next day air,no,no,19,credit card,bi-weekly,tercera_edad
3290,31,female,backpack,accessories,50,montana,m,maroon,summer,4.0,no,2-day shipping,no,no,16,venmo,quarterly,adulto
3291,52,female,coat,outerwear,82,north dakota,l,black,spring,3.1,no,free shipping,no,no,2,paypal,monthly,adulto
3292,29,female,belt,accessories,51,new mexico,l,olive,fall,2.6,no,2-day shipping,no,no,11,cash,monthly,adulto
3293,62,female,handbag,accessories,23,missouri,l,gray,spring,4.9,no,standard,no,no,18,bank transfer,bi-weekly,tercera_edad
3294,19,female,coat,outerwear,91,west virginia,m,gold,spring,3.5,no,2-day shipping,no,no,47,credit card,bi-weekly,adolescente
3295,62,female,sweater,clothing,60,south carolina,s,magenta,spring,4.5,no,store pickup,no,no,15,bank transfer,bi-weekly,tercera_edad
3296,70,female,blouse,clothing,34,west virginia,s,lavender,summer,2.8,no,next day air,no,no,15,cash,weekly,tercera_edad
3297,20,female,blouse,clothing,23,alaska,m,green,spring,4.2,no,next day air,no,no,47,venmo,quarterly,adulto
3298,67,female,belt,accessories,82,west virginia,m,violet,fall,4.1,no,free shipping,no,no,47,paypal,monthly,tercera_edad
3299,65,female,jacket,outerwear,73,new mexico,m,brown,fall,3.5,no,express,no,no,6,bank transfer,quarterly,tercera_edad
3300,45,female,shorts,clothing,32,south dakota,l,teal,spring,4.0,no,2-day shipping,no,no,18,venmo,monthly,adulto
3301,26,female,hat,accessories,80,oklahoma,m,charcoal,spring,4.0,no,express,no,no,40,bank transfer,bi-weekly,adulto
3302,36,female,pants,clothing,58,oklahoma,xl,charcoal,summer,2.5,no,free shipping,no,no,31,credit card,bi-weekly,adulto
3303,36,female,blouse,clothing,82,alabama,xl,beige,winter,4.2,no,standard,no,no,31,venmo,bi-weekly,adulto
3304,20,female,belt,accessories,60,mississippi,s,turquoise,summer,3.4,no,next day air,no,no,4,credit card,bi-weekly,adulto
3305,30,female,handbag,accessories,79,mississippi,xl,orange,fall,4.8,no,next day air,no,no,36,bank transfer,quarterly,adulto
3306,34,female,hoodie,clothing,41,nebraska,l,cyan,summer,4.9,no,standard,no,no,31,paypal,bi-weekly,adulto
3307,63,female,jacket,outerwear,39,colorado,l,orange,summer,3.6,no,store pickup,no,no,6,venmo,bi-weekly,tercera_edad
3308,18,female,scarf,accessories,36,pennsylvania,s,green,winter,4.0,no,store pickup,no,no,1,cash,monthly,adolescente
3309,55,female,jeans,clothing,70,utah,m,pink,fall,2.6,no,express,no,no,29,cash,monthly,adulto
3310,48,female,handbag,accessories,47,massachusetts,m,blue,summer,3.1,no,store pickup,no,no,19,paypal,monthly,adulto
3311,45,female,jacket,outerwear,27,iowa,m,pink,winter,3.6,no,free shipping,no,no,12,paypal,bi-weekly,adulto
3312,29,female,hat,accessories,52,florida,l,blue,summer,4.0,no,express,no,no,18,bank transfer,annually,adulto
3313,55,female,sneakers,footwear,75,louisiana,l,black,summer,3.9,no,next day air,no,no,45,cash,quarterly,adulto
3314,55,female,hat,accessories,30,kansas,xl,black,fall,3.9,no,express,no,no,45,credit card,monthly,adulto
3315,55,female,socks,clothing,94,kansas,m,violet,spring,3.3,no,standard,no,no,8,credit card,quarterly,adulto
3316,48,female,scarf,accessories,68,kentucky,s,gold,summer,2.9,no,standard,no,no,4,paypal,quarterly,adulto
3317,42,female,socks,clothing,45,new mexico,m,olive,summer,3.1,no,free shipping,no,no,5,debit card,bi-weekly,adulto
3318,21,female,hat,accessories,67,north carolina,xl,pink,summer,4.7,no,standard,no,no,30,cash,quarterly,adulto
3319,45,female,jacket,outerwear,46,north dakota,m,olive,summer,3.9,no,free shipping,no,no,15,paypal,monthly,adulto
3320,23,female,shorts,clothing,31,north dakota,m,indigo,summer,4.3,no,next day air,no,no,17,credit card,quarterly,adulto
3321,66,female,blouse,clothing,44,illinois,xl,silver,fall,4.2,no,2-day shipping,no,no,45,cash,quarterly,tercera_edad
3322,32,female,coat,outerwear,100,maine,s,charcoal,winter,4.3,no,next day air,no,no,3,venmo,annually,adulto
3323,52,female,sweater,clothing,92,indiana,xl,orange,winter,4.6,no,next day air,no,no,43,paypal,weekly,adulto
3324,54,female,handbag,accessories,78,north dakota,m,yellow,winter,3.8,no,free shipping,no,no,4,credit card,monthly,adulto
3325,37,female,t-shirt,clothing,32,missouri,s,red,fall,3.3,no,standard,no,no,41,venmo,weekly,adulto
3326,29,female,sandals,footwear,97,alaska,m,maroon,fall,3.7,no,2-day shipping,no,no,16,venmo,monthly,adulto
3327,47,female,gloves,accessories,95,north dakota,m,magenta,summer,4.3,no,standard,no,no,10,debit card,annually,adulto
3328,47,female,shorts,clothing,64,connecticut,m,black,spring,4.1,no,express,no,no,2,debit card,quarterly,adulto
3329,42,female,sandals,footwear,35,wisconsin,m,violet,spring,3.2,no,free shipping,no,no,11,cash,bi-weekly,adulto
3330,34,female,backpack,accessories,54,new jersey,m,gray,winter,3.8,no,express,no,no,1,debit card,bi-weekly,adulto
3331,38,female,sneakers,footwear,96,missouri,m,black,spring,3.2,no,2-day shipping,no,no,41,bank transfer,quarterly,adulto
3332,55,female,sunglasses,accessories,58,california,m,pink,summer,3.5,no,free shipping,no,no,39,paypal,quarterly,adulto
3333,27,female,t-shirt,clothing,23,washington,m,silver,summer,3.1,no,2-day shipping,no,no,1,paypal,bi-weekly,adulto
3334,55,female,jeans,clothing,35,minnesota,m,violet,spring,4.2,no,express,no,no,3,paypal,monthly,adulto
3335,66,female,shirt,clothing,23,california,m,beige,summer,3.4,no,free shipping,no,no,21,credit card,annually,tercera_edad
3336,44,female,hat,accessories,94,texas,xl,cyan,winter,3.5,no,express,no,no,48,bank transfer,quarterly,adulto
3337,39,female,blouse,clothing,45,montana,m,brown,fall,4.0,no,free shipping,no,no,24,debit card,annually,adulto
3338,23,female,jacket,outerwear,23,arizona,l,blue,winter,4.4,no,2-day shipping,no,no,45,bank transfer,bi-weekly,adulto
3339,29,female,skirt,clothing,94,minnesota,l,white,winter,2.9,no,2-day shipping,no,no,46,credit card,monthly,adulto
3340,20,female,gloves,accessories,99,nebraska,m,cyan,fall,3.6,no,store pickup,no,no,35,cash,bi-weekly,adulto
3341,42,female,t-shirt,clothing,36,virginia,xl,maroon,fall,4.4,no,free shipping,no,no,47,credit card,bi-weekly,adulto
3342,55,female,jacket,outerwear,50,connecticut,xl,olive,summer,4.5,no,standard,no,no,35,credit card,monthly,adulto
3343,66,female,jacket,outerwear,81,new jersey,m,violet,spring,3.8,no,free shipping,no,no,45,credit card,weekly,tercera_edad
3344,24,female,shorts,clothing,31,kentucky,xl,green,winter,3.6,no,2-day shipping,no,no,6,cash,bi-weekly,adulto
3345,62,female,hat,accessories,48,washington,xl,magenta,fall,4.3,no,free shipping,no,no,20,cash,annually,tercera_edad
3346,28,female,handbag,accessories,91,florida,m,turquoise,summer,4.0,no,2-day shipping,no,no,3,venmo,bi-weekly,adulto
3347,30,female,jeans,clothing,99,oklahoma,m,black,summer,3.4,no,express,no,no,30,venmo,quarterly,adulto
3348,22,female,shoes,footwear,70,iowa,xl,cyan,summer,4.4,no,standard,no,no,28,paypal,bi-weekly,adulto
3349,28,female,t-shirt,clothing,74,new hampshire,l,gray,winter,2.8,no,standard,no,no,15,cash,quarterly,adulto
3350,35,female,jewelry,accessories,79,georgia,m,red,fall,2.8,no,store pickup,no,no,29,paypal,quarterly,adulto
3351,45,female,handbag,accessories,33,mississippi,s,olive,fall,4.9,no,2-day shipping,no,no,15,cash,bi-weekly,adulto
3352,43,female,shirt,clothing,49,new hampshire,l,cyan,spring,4.2,no,2-day shipping,no,no,18,bank transfer,bi-weekly,adulto
3353,55,female,belt,accessories,96,washington,m,teal,summer,2.9,no,next day air,no,no,7,bank transfer,bi-weekly,adulto
3354,31,female,dress,clothing,66,ohio,l,teal,fall,4.6,no,free shipping,no,no,19,credit card,quarterly,adulto
3355,42,female,skirt,clothing,45,maryland,m,orange,fall,2.8,no,next day air,no,no,15,paypal,weekly,adulto
3356,40,female,blouse,clothing,28,delaware,m,peach,spring,2.6,no,store pickup,no,no,3,bank transfer,bi-weekly,adulto
3357,39,female,jeans,clothing,48,tennessee,m,silver,summer,3.5,no,store pickup,no,no,13,paypal,bi-weekly,adulto
3358,41,female,hoodie,clothing,67,arkansas,m,pink,winter,3.5,no,free shipping,no,no,37,credit card,monthly,adulto
3359,56,female,t-shirt,clothing,59,tennessee,m,magenta,fall,3.4,no,2-day shipping,no,no,26,cash,annually,adulto
3360,43,female,sunglasses,accessories,74,new hampshire,l,red,fall,3.9,no,next day air,no,no,29,debit card,monthly,adulto
3361,22,female,jacket,outerwear,81,minnesota,m,maroon,spring,3.3,no,2-day shipping,no,no,47,cash,quarterly,adulto
3362,47,female,shoes,footwear,26,florida,m,silver,spring,4.1,no,free shipping,no,no,47,credit card,bi-weekly,adulto
3363,50,female,handbag,accessories,61,tennessee,m,gray,summer,3.0,no,next day air,no,no,48,venmo,bi-weekly,adulto
3364,58,female,sweater,clothing,23,california,m,turquoise,winter,3.0,no,next day air,no,no,46,bank transfer,bi-weekly,adulto
3365,50,female,scarf,accessories,33,oregon,m,peach,fall,3.2,no,standard,no,no,7,credit card,monthly,adulto
3366,43,female,skirt,clothing,58,tennessee,l,teal,fall,3.9,no,express,no,no,45,credit card,quarterly,adulto
3367,38,female,gloves,accessories,65,north carolina,m,red,spring,3.6,no,2-day shipping,no,no,47,debit card,quarterly,adulto
3368,44,female,t-shirt,clothing,48,tennessee,m,blue,summer,3.1,no,store pickup,no,no,6,venmo,bi-weekly,adulto
3369,30,female,sandals,footwear,25,nebraska,m,blue,spring,4.8,no,express,no,no,29,bank transfer,quarterly,adulto
3370,47,female,sweater,clothing,51,maine,m,indigo,winter,3.8,no,2-day shipping,no,no,42,cash,monthly,adulto
3371,30,female,belt,accessories,31,illinois,m,charcoal,summer,2.8,no,store pickup,no,no,46,cash,bi-weekly,adulto
3372,49,female,hoodie,clothing,99,colorado,s,turquoise,winter,4.0,no,next day air,no,no,28,paypal,annually,adulto
3373,56,female,socks,clothing,25,pennsylvania,m,maroon,winter,4.6,no,free shipping,no,no,14,credit card,quarterly,adulto
3374,70,female,sandals,footwear,52,minnesota,m,purple,spring,3.5,no,store pickup,no,no,12,debit card,quarterly,tercera_edad
3375,22,female,blouse,clothing,47,nevada,s,lavender,spring,3.7,no,2-day shipping,no,no,41,debit card,annually,adulto
3376,51,female,boots,footwear,98,connecticut,xl,yellow,fall,4.9,no,express,no,no,8,credit card,annually,adulto
3377,22,female,hat,accessories,46,ohio,m,green,winter,4.1,no,store pickup,no,no,24,cash,quarterly,adulto
3378,37,female,shirt,clothing,32,kentucky,m,yellow,winter,4.6,no,next day air,no,no,18,paypal,bi-weekly,adulto
3379,49,female,shorts,clothing,75,minnesota,l,gold,fall,4.5,no,next day air,no,no,6,cash,quarterly,adulto
3380,61,female,handbag,accessories,51,tennessee,l,turquoise,summer,5.0,no,store pickup,no,no,40,cash,weekly,tercera_edad
3381,41,female,dress,clothing,52,north dakota,l,blue,summer,3.8,no,standard,no,no,6,paypal,quarterly,adulto
3382,57,female,hat,accessories,66,minnesota,l,turquoise,winter,4.7,no,standard,no,no,27,credit card,quarterly,adulto
3383,34,female,sweater,clothing,35,nebraska,m,maroon,spring,2.8,no,express,no,no,2,bank transfer,weekly,adulto
3384,27,female,coat,outerwear,43,delaware,m,pink,fall,2.6,no,next day air,no,no,39,venmo,bi-weekly,adulto
3385,39,female,hoodie,clothing,24,minnesota,l,maroon,summer,3.8,no,free shipping,no,no,9,venmo,quarterly,adulto
3386,62,female,jewelry,accessories,83,rhode island,m,olive,winter,2.8,no,standard,no,no,16,credit card,quarterly,tercera_edad
3387,34,female,t-shirt,clothing,62,michigan,m,lavender,fall,2.6,no,2-day shipping,no,no,36,cash,quarterly,adulto
3388,53,female,pants,clothing,78,new jersey,s,pink,spring,3.4,no,2-day shipping,no,no,2,credit card,bi-weekly,adulto
3389,35,female,sweater,clothing,61,south dakota,m,cyan,spring,4.5,no,store pickup,no,no,21,credit card,weekly,adulto
3390,38,female,pants,clothing,57,north carolina,l,maroon,fall,3.8,no,free shipping,no,no,39,venmo,annually,adulto
3391,32,female,socks,clothing,70,oregon,s,red,summer,3.0,no,next day air,no,no,38,paypal,annually,adulto
3392,47,female,hoodie,clothing,57,montana,m,silver,fall,3.7,no,2-day shipping,no,no,6,debit card,quarterly,adulto
3393,53,female,scarf,accessories,74,new jersey,xl,blue,winter,4.4,no,free shipping,no,no,6,venmo,bi-weekly,adulto
3394,60,female,dress,clothing,90,arizona,m,gold,fall,3.1,no,next day air,no,no,50,debit card,monthly,tercera_edad
3395,31,female,sandals,footwear,98,vermont,s,yellow,spring,4.2,no,store pickup,no,no,9,paypal,annually,adulto
3396,44,female,dress,clothing,43,colorado,m,silver,winter,3.1,no,free shipping,no,no,15,debit card,quarterly,adulto
3397,29,female,pants,clothing,37,tennessee,xl,black,winter,5.0,no,next day air,no,no,5,paypal,quarterly,adulto
3398,19,female,blouse,clothing,38,new jersey,l,yellow,summer,2.7,no,standard,no,no,13,bank transfer,bi-weekly,adolescente
3399,54,female,jeans,clothing,60,montana,l,pink,winter,3.8,no,standard,no,no,44,cash,bi-weekly,adulto
3400,40,female,pants,clothing,55,montana,xl,yellow,winter,3.3,no,standard,no,no,36,debit card,annually,adulto
3401,39,female,sunglasses,accessories,51,nevada,m,lavender,fall,4.8,no,free shipping,no,no,18,venmo,bi-weekly,adulto
3402,44,female,backpack,accessories,71,nevada,l,peach,winter,3.4,no,standard,no,no,39,credit card,weekly,adulto
3403,22,female,hoodie,clothing,61,louisiana,m,black,spring,4.4,no,2-day shipping,no,no,11,paypal,quarterly,adulto
3404,30,female,boots,footwear,65,illinois,m,olive,summer,3.9,no,standard,no,no,1,cash,bi-weekly,adulto
3405,69,female,gloves,accessories,34,south carolina,l,olive,fall,3.9,no,2-day shipping,no,no,34,credit card,annually,tercera_edad
3406,28,female,blouse,clothing,87,washington,m,white,summer,4.2,no,store pickup,no,no,47,bank transfer,bi-weekly,adulto
3407,57,female,sweater,clothing,79,nebraska,m,red,spring,4.0,no,store pickup,no,no,24,venmo,quarterly,adulto
3408,46,female,dress,clothing,46,alabama,s,purple,spring,2.6,no,store pickup,no,no,20,cash,quarterly,adulto
3409,48,female,socks,clothing,72,montana,l,purple,summer,4.4,no,standard,no,no,11,bank transfer,annually,adulto
3410,24,female,shirt,clothing,93,minnesota,m,teal,summer,3.2,no,next day air,no,no,3,credit card,quarterly,adulto
3411,50,female,sandals,footwear,76,ohio,l,teal,summer,4.3,no,free shipping,no,no,38,bank transfer,bi-weekly,adulto
3412,29,female,shoes,footwear,56,new york,l,gray,winter,4.9,no,2-day shipping,no,no,45,cash,weekly,adulto
